요일,기상상태,도로형태,노면상태,사고유형,주소,연휴,년도,월,일,시간,설치장소,설치개수,CCTV설치대수,급지구분_1,급지구분_2,급지구분_3
수요일,맑음,기타 - 기타,건조,차대차,동구 율하동,0,2022,7,20,16,8.0,407.0,0.0,0.0,0.0,4.0
수요일,맑음,단일로 - 기타,건조,차대차,수성구 중동,0,2022,7,20,16,6.0,730.0,0.0,0.0,1.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,달성군 다사읍,0,2022,7,20,16,52.0,876.0,4.0,0.0,0.0,2.0
수요일,맑음,단일로 - 기타,건조,차대차,서구 내당동,0,2022,7,20,16,8.0,0.0,0.0,0.0,18.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,서구 내당동,0,2022,7,20,16,8.0,0.0,0.0,0.0,18.0,0.0
수요일,맑음,교차로 - 교차로안,건조,차대차,달성군 화원읍,0,2022,7,20,17,39.0,940.0,18.0,0.0,0.0,14.0
수요일,맑음,기타 - 기타,건조,차대차,북구 침산동,0,2022,7,20,19,16.0,732.0,23.0,8.0,15.0,2.0
수요일,맑음,교차로 - 교차로부근,건조,차대사람,중구 남산동,0,2022,7,20,19,12.0,1474.0,61.0,12.0,0.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 중동,0,2022,7,20,20,6.0,730.0,0.0,0.0,1.0,0.0
수요일,맑음,단일로 - 기타,건조,차대사람,서구 내당동,0,2022,7,20,20,8.0,0.0,0.0,0.0,18.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 상인동,0,2022,7,20,21,30.0,843.0,0.0,0.0,0.0,5.0
수요일,맑음,단일로 - 기타,건조,차대차,달성군 유가읍,0,2022,7,20,21,16.0,454.0,0.0,0.0,0.0,2.0
수요일,맑음,교차로 - 교차로안,건조,차대차,서구 평리동,0,2022,7,20,21,12.0,0.0,0.0,0.0,12.0,9.0
수요일,맑음,단일로 - 기타,건조,차대차,중구 남산동,0,2022,7,20,21,12.0,1474.0,61.0,12.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 두류동,0,2022,7,20,21,12.0,1290.0,0.0,0.0,3.0,3.0
목요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,7,21,0,62.0,5377.0,106.0,20.0,1.0,0.0
목요일,비,단일로 - 기타,젖음/습기,차대사람,달서구 본동,0,2022,7,21,2,8.0,290.0,0.0,0.0,0.0,2.0
목요일,맑음,단일로 - 기타,건조,차대차,북구 서변동,0,2022,7,21,7,9.0,237.0,17.0,0.0,0.0,3.0
목요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,북구 읍내동,0,2022,7,21,7,7.0,369.0,49.0,0.0,13.0,2.0
목요일,맑음,단일로 - 기타,기타,차대사람,달서구 월성동,0,2022,7,21,8,22.0,164.0,0.0,0.0,1.0,0.0
목요일,맑음,단일로 - 기타,건조,차대사람,달서구 월성동,0,2022,7,21,8,22.0,164.0,0.0,0.0,1.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,달성군 다사읍,0,2022,7,21,8,52.0,876.0,4.0,0.0,0.0,2.0
목요일,맑음,단일로 - 기타,건조,차대차,달성군 현풍읍,0,2022,7,21,8,15.0,0.0,0.0,0.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 황금동,0,2022,7,21,9,9.0,0.0,0.0,0.0,2.0,1.0
목요일,맑음,교차로 - 교차로안,건조,차대사람,달서구 용산동,0,2022,7,21,9,33.0,480.0,0.0,0.0,2.0,2.0
목요일,흐림,교차로 - 교차로부근,건조,차대차,북구 노원동3가,0,2022,7,21,11,2.0,671.0,0.0,0.0,15.0,14.0
목요일,맑음,교차로 - 교차로안,건조,차대차,서구 평리동,0,2022,7,21,12,12.0,0.0,0.0,0.0,12.0,9.0
목요일,맑음,기타 - 기타,건조,차대사람,달서구 감삼동,0,2022,7,21,13,12.0,932.0,0.0,0.0,1.0,3.0
목요일,맑음,주차장 - 주차장,건조,차대사람,서구 내당동,0,2022,7,21,14,8.0,0.0,0.0,0.0,18.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대사람,중구 동산동,0,2022,7,21,14,4.0,134.0,2.0,4.0,0.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,북구 동천동,0,2022,7,21,14,3.0,70.0,14.0,0.0,0.0,7.0
목요일,맑음,단일로 - 기타,건조,차대사람,수성구 시지동,0,2022,7,21,15,4.0,0.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,달성군 다사읍,0,2022,7,21,15,52.0,876.0,4.0,0.0,0.0,2.0
목요일,맑음,단일로 - 기타,건조,차대사람,서구 내당동,0,2022,7,21,15,8.0,0.0,0.0,0.0,18.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,동구 용계동,0,2022,7,21,16,3.0,352.0,0.0,0.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,북구 노원동2가,0,2022,7,21,16,1.0,401.0,0.0,0.0,8.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대사람,달서구 이곡동,0,2022,7,21,16,23.0,404.0,0.0,0.0,1.0,1.0
목요일,맑음,교차로 - 교차로안,건조,차대차,동구 율하동,0,2022,7,21,17,8.0,407.0,0.0,0.0,0.0,4.0
목요일,맑음,단일로 - 기타,건조,차대사람,서구 중리동,0,2022,7,21,17,8.0,0.0,0.0,0.0,0.0,11.0
목요일,맑음,단일로 - 기타,건조,차대차,동구 동호동,0,2022,7,21,18,1.0,205.0,0.0,0.0,0.0,1.0
목요일,맑음,기타 - 기타,건조,차대차,달성군 현풍읍,0,2022,7,21,18,15.0,0.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,동구 효목동,0,2022,7,21,19,4.0,1164.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대사람,북구 칠성동2가,0,2022,7,21,19,3.0,268.0,20.0,20.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,북구 노곡동,0,2022,7,21,20,0.0,140.0,0.0,0.0,0.0,3.0
목요일,맑음,교차로 - 교차로부근,건조,차대사람,수성구 두산동,0,2022,7,21,20,4.0,473.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,북구 읍내동,0,2022,7,21,22,7.0,369.0,49.0,0.0,13.0,2.0
목요일,맑음,교차로 - 교차로안,건조,차대차,북구 학정동,0,2022,7,21,22,1.0,121.0,19.0,0.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대사람,수성구 수성동2가,0,2022,7,21,23,1.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,7,22,0,62.0,5377.0,106.0,20.0,1.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 침산동,0,2022,7,22,8,16.0,732.0,23.0,8.0,15.0,2.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 금호동,0,2022,7,22,9,3.0,28.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,서구 평리동,0,2022,7,22,9,12.0,0.0,0.0,0.0,12.0,9.0
금요일,맑음,교차로 - 교차로안,건조,차대차,북구 산격동,0,2022,7,22,10,12.0,968.0,34.0,0.0,29.0,13.0
금요일,맑음,단일로 - 기타,건조,차대차,수성구 사월동,0,2022,7,22,11,0.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,동구 신암동,0,2022,7,22,12,12.0,2064.0,0.0,0.0,1.0,0.0
금요일,맑음,기타 - 기타,건조,차대차,수성구 범물동,0,2022,7,22,12,7.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 중동,0,2022,7,22,12,6.0,730.0,0.0,0.0,1.0,0.0
금요일,흐림,단일로 - 기타,건조,차량단독,수성구 만촌동,0,2022,7,22,12,15.0,0.0,0.0,0.0,0.0,3.0
금요일,맑음,기타 - 기타,건조,차대사람,동구 방촌동,0,2022,7,22,13,4.0,917.0,0.0,0.0,0.0,2.0
금요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,7,22,14,12.0,0.0,0.0,1.0,3.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달서구 상인동,0,2022,7,22,14,30.0,843.0,0.0,0.0,0.0,5.0
금요일,맑음,기타 - 기타,건조,차대차,북구 대현동,0,2022,7,22,14,4.0,332.0,9.0,8.0,9.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 침산동,0,2022,7,22,14,16.0,732.0,23.0,8.0,15.0,2.0
금요일,맑음,단일로 - 기타,건조,차대차,동구 신천동,0,2022,7,22,15,11.0,1039.0,0.0,7.0,0.0,0.0
금요일,맑음,기타 - 기타,건조,차대차,수성구 중동,0,2022,7,22,16,6.0,730.0,0.0,0.0,1.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달서구 월성동,0,2022,7,22,16,22.0,164.0,0.0,0.0,1.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,수성구 만촌동,0,2022,7,22,17,15.0,0.0,0.0,0.0,0.0,3.0
금요일,맑음,단일로 - 기타,건조,차대차,달성군 현풍읍,0,2022,7,22,17,15.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,수성구 황금동,0,2022,7,22,18,9.0,0.0,0.0,0.0,2.0,1.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달서구 상인동,0,2022,7,22,18,30.0,843.0,0.0,0.0,0.0,5.0
금요일,맑음,단일로 - 지하차도(도로)내,건조,차량단독,북구 매천동,0,2022,7,22,19,3.0,138.0,14.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 중동,0,2022,7,22,21,6.0,730.0,0.0,0.0,1.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,달서구 신당동,1,2022,7,23,0,12.0,528.0,0.0,0.0,3.0,3.0
토요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 만촌동,1,2022,7,23,5,15.0,0.0,0.0,0.0,0.0,3.0
토요일,맑음,교차로 - 교차로안,건조,차대차,동구 방촌동,1,2022,7,23,8,4.0,917.0,0.0,0.0,0.0,2.0
토요일,맑음,교차로 - 교차로부근,건조,차대차,북구 노원동3가,1,2022,7,23,9,2.0,671.0,0.0,0.0,15.0,14.0
토요일,맑음,단일로 - 기타,건조,차대차,수성구 만촌동,1,2022,7,23,10,15.0,0.0,0.0,0.0,0.0,3.0
토요일,맑음,단일로 - 지하차도(도로)내,건조,차대사람,북구 관음동,1,2022,7,23,10,2.0,217.0,22.0,0.0,14.0,1.0
토요일,맑음,단일로 - 기타,건조,차대차,동구 신암동,1,2022,7,23,12,12.0,2064.0,0.0,0.0,1.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,수성구 만촌동,1,2022,7,23,12,15.0,0.0,0.0,0.0,0.0,3.0
토요일,맑음,단일로 - 기타,건조,차대사람,북구 복현동,1,2022,7,23,12,10.0,534.0,32.0,0.0,9.0,5.0
토요일,맑음,단일로 - 기타,건조,차대차,서구 내당동,1,2022,7,23,12,8.0,0.0,0.0,0.0,18.0,0.0
토요일,맑음,단일로 - 기타,건조,차대사람,중구 남일동,1,2022,7,23,12,1.0,26.0,1.0,2.0,0.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,달서구 상인동,1,2022,7,23,13,30.0,843.0,0.0,0.0,0.0,5.0
토요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,남구 대명동,1,2022,7,23,14,62.0,5377.0,106.0,20.0,1.0,0.0
토요일,맑음,교차로 - 교차로안,건조,차대차,동구 불로동,1,2022,7,23,15,0.0,622.0,0.0,0.0,0.0,2.0
토요일,맑음,교차로 - 교차로안,건조,차대사람,수성구 지산동,1,2022,7,23,15,7.0,0.0,0.0,0.0,0.0,2.0
토요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,동구 율하동,1,2022,7,23,18,8.0,407.0,0.0,0.0,0.0,4.0
토요일,흐림,교차로 - 교차로안,젖음/습기,차대차,달서구 본리동,1,2022,7,23,19,11.0,258.0,0.0,0.0,3.0,1.0
토요일,맑음,교차로 - 교차로안,건조,차대차,달서구 상인동,1,2022,7,23,20,30.0,843.0,0.0,0.0,0.0,5.0
토요일,비,단일로 - 기타,젖음/습기,차대차,서구 비산동,1,2022,7,23,20,14.0,0.0,0.0,6.0,30.0,13.0
토요일,비,기타 - 기타,젖음/습기,차량단독,북구 서변동,1,2022,7,23,20,9.0,237.0,17.0,0.0,0.0,3.0
토요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,1,2022,7,23,21,12.0,0.0,0.0,1.0,3.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,달서구 두류동,1,2022,7,23,22,12.0,1290.0,0.0,0.0,3.0,3.0
토요일,흐림,단일로 - 기타,건조,차대사람,달서구 신당동,1,2022,7,23,23,12.0,528.0,0.0,0.0,3.0,3.0
일요일,맑음,교차로 - 교차로안,건조,차대차,달성군 화원읍,1,2022,7,24,0,39.0,940.0,18.0,0.0,0.0,14.0
일요일,비,교차로 - 교차로부근,젖음/습기,차대차,달서구 신당동,1,2022,7,24,6,12.0,528.0,0.0,0.0,3.0,3.0
일요일,맑음,교차로 - 교차로안,건조,차대차,달서구 송현동,1,2022,7,24,11,17.0,1365.0,0.0,0.0,7.0,7.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 본리동,1,2022,7,24,12,11.0,258.0,0.0,0.0,3.0,1.0
일요일,맑음,교차로 - 교차로안,건조,차대차,서구 내당동,1,2022,7,24,12,8.0,0.0,0.0,0.0,18.0,0.0
일요일,맑음,단일로 - 기타,건조,차대사람,북구 동천동,1,2022,7,24,12,3.0,70.0,14.0,0.0,0.0,7.0
일요일,맑음,단일로 - 기타,건조,차대차,북구 관음동,1,2022,7,24,13,2.0,217.0,22.0,0.0,14.0,1.0
일요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,1,2022,7,24,13,62.0,5377.0,106.0,20.0,1.0,0.0
일요일,맑음,단일로 - 기타,건조,차대사람,중구 공평동,1,2022,7,24,14,2.0,71.0,0.0,4.0,0.0,0.0
일요일,맑음,교차로 - 교차로안,건조,차대차,동구 신기동,1,2022,7,24,16,1.0,239.0,0.0,0.0,0.0,2.0
일요일,맑음,교차로 - 교차로안,건조,차대차,북구 구암동,1,2022,7,24,16,11.0,273.0,36.0,0.0,0.0,7.0
일요일,맑음,단일로 - 기타,건조,차대차,달서구 송현동,1,2022,7,24,17,17.0,1365.0,0.0,0.0,7.0,7.0
일요일,맑음,교차로 - 교차로안,건조,차대차,동구 신서동,1,2022,7,24,19,3.0,233.0,0.0,0.0,0.0,0.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 월성동,1,2022,7,24,19,22.0,164.0,0.0,0.0,1.0,0.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,달성군 유가읍,1,2022,7,24,19,16.0,454.0,0.0,0.0,0.0,2.0
일요일,맑음,단일로 - 기타,건조,차대차,서구 내당동,1,2022,7,24,19,8.0,0.0,0.0,0.0,18.0,0.0
일요일,맑음,기타 - 기타,건조,차대사람,달서구 본리동,1,2022,7,24,20,11.0,258.0,0.0,0.0,3.0,1.0
일요일,맑음,교차로 - 교차로안,건조,차대차,북구 산격동,1,2022,7,24,21,12.0,968.0,34.0,0.0,29.0,13.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 감삼동,1,2022,7,24,22,12.0,932.0,0.0,0.0,1.0,3.0
일요일,맑음,교차로 - 교차로안,건조,차대차,북구 읍내동,1,2022,7,24,22,7.0,369.0,49.0,0.0,13.0,2.0
일요일,맑음,단일로 - 기타,건조,차대차,달서구 감삼동,1,2022,7,24,23,12.0,932.0,0.0,0.0,1.0,3.0
월요일,맑음,교차로 - 교차로안,건조,차대차,동구 신천동,0,2022,7,25,1,11.0,1039.0,0.0,7.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대사람,북구 노원동3가,0,2022,7,25,3,2.0,671.0,0.0,0.0,15.0,14.0
월요일,맑음,교차로 - 교차로안,건조,차대사람,수성구 만촌동,0,2022,7,25,5,15.0,0.0,0.0,0.0,0.0,3.0
월요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,달서구 진천동,0,2022,7,25,7,9.0,627.0,0.0,0.0,1.0,3.0
월요일,맑음,교차로 - 교차로안,건조,차대차,북구 침산동,0,2022,7,25,8,16.0,732.0,23.0,8.0,15.0,2.0
월요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,서구 비산동,0,2022,7,25,8,14.0,0.0,0.0,6.0,30.0,13.0
월요일,맑음,교차로 - 교차로안,건조,차대차,달서구 본리동,0,2022,7,25,8,11.0,258.0,0.0,0.0,3.0,1.0
월요일,맑음,교차로 - 교차로안,건조,차대사람,달서구 죽전동,0,2022,7,25,8,2.0,399.0,0.0,0.0,3.0,1.0
월요일,맑음,교차로 - 교차로안,건조,차대차,달서구 감삼동,0,2022,7,25,9,12.0,932.0,0.0,0.0,1.0,3.0
월요일,맑음,교차로 - 교차로안,건조,차대차,달서구 월성동,0,2022,7,25,10,22.0,164.0,0.0,0.0,1.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,달성군 현풍읍,0,2022,7,25,11,15.0,0.0,0.0,0.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,서구 비산동,0,2022,7,25,11,14.0,0.0,0.0,6.0,30.0,13.0
월요일,맑음,단일로 - 기타,건조,차대차,서구 평리동,0,2022,7,25,11,12.0,0.0,0.0,0.0,12.0,9.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 상인동,0,2022,7,25,12,30.0,843.0,0.0,0.0,0.0,5.0
월요일,맑음,단일로 - 기타,건조,차대차,수성구 만촌동,0,2022,7,25,13,15.0,0.0,0.0,0.0,0.0,3.0
월요일,맑음,단일로 - 기타,건조,차대차,북구 태전동,0,2022,7,25,13,9.0,306.0,50.0,0.0,14.0,1.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,남구 대명동,0,2022,7,25,14,62.0,5377.0,106.0,20.0,1.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 본리동,0,2022,7,25,14,11.0,258.0,0.0,0.0,3.0,1.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 황금동,0,2022,7,25,15,9.0,0.0,0.0,0.0,2.0,1.0
월요일,맑음,교차로 - 교차로안,건조,차대차,수성구 만촌동,0,2022,7,25,15,15.0,0.0,0.0,0.0,0.0,3.0
월요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,동구 용계동,0,2022,7,25,16,3.0,352.0,0.0,0.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대사람,동구 신암동,0,2022,7,25,16,12.0,2064.0,0.0,0.0,1.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,달성군 논공읍,0,2022,7,25,16,18.0,1153.0,4.0,0.0,0.0,29.0
월요일,맑음,단일로 - 기타,건조,차대차,달성군 옥포읍,0,2022,7,25,16,23.0,0.0,0.0,0.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 신당동,0,2022,7,25,16,12.0,528.0,0.0,0.0,3.0,3.0
월요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,7,25,17,12.0,0.0,0.0,1.0,3.0,0.0
월요일,맑음,교차로 - 교차로안,건조,차대차,달서구 송현동,0,2022,7,25,17,17.0,1365.0,0.0,0.0,7.0,7.0
월요일,맑음,단일로 - 기타,건조,차대차,서구 평리동,0,2022,7,25,17,12.0,0.0,0.0,0.0,12.0,9.0
월요일,맑음,단일로 - 기타,건조,차대사람,북구 매천동,0,2022,7,25,17,3.0,138.0,14.0,0.0,0.0,0.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,남구 대명동,0,2022,7,25,18,62.0,5377.0,106.0,20.0,1.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,7,25,18,62.0,5377.0,106.0,20.0,1.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,동구 지묘동,0,2022,7,25,18,5.0,169.0,0.0,0.0,0.0,0.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 황금동,0,2022,7,25,20,9.0,0.0,0.0,0.0,2.0,1.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 중동,0,2022,7,25,20,6.0,730.0,0.0,0.0,1.0,0.0
월요일,맑음,교차로 - 교차로안,건조,차대차,북구 고성동2가,0,2022,7,25,20,0.0,84.0,2.0,2.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 장기동,0,2022,7,25,20,11.0,335.0,0.0,0.0,2.0,1.0
월요일,흐림,기타 - 기타,건조,차대사람,중구 남산동,0,2022,7,25,23,12.0,1474.0,61.0,12.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 성당동,0,2022,7,25,23,6.0,46.0,0.0,0.0,1.0,2.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,달성군 논공읍,0,2022,7,26,0,18.0,1153.0,4.0,0.0,0.0,29.0
화요일,맑음,단일로 - 기타,건조,차량단독,북구 팔달동,0,2022,7,26,4,6.0,131.0,6.0,0.0,0.0,1.0
화요일,맑음,단일로 - 기타,건조,차대차,달성군 다사읍,0,2022,7,26,6,52.0,876.0,4.0,0.0,0.0,2.0
화요일,맑음,단일로 - 기타,건조,차대차,달성군 화원읍,0,2022,7,26,7,39.0,940.0,18.0,0.0,0.0,14.0
화요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,7,26,7,62.0,5377.0,106.0,20.0,1.0,0.0
화요일,맑음,기타 - 기타,건조,차대차,수성구 대흥동,0,2022,7,26,8,0.0,0.0,0.0,0.0,0.0,0.0
화요일,맑음,교차로 - 교차로안,건조,차대차,달서구 송현동,0,2022,7,26,8,17.0,1365.0,0.0,0.0,7.0,7.0
화요일,맑음,단일로 - 기타,건조,차대차,달서구 파호동,0,2022,7,26,9,6.0,37.0,0.0,0.0,0.0,1.0
화요일,맑음,단일로 - 기타,건조,차대차,북구 대현동,0,2022,7,26,10,4.0,332.0,9.0,8.0,9.0,0.0
화요일,맑음,교차로 - 교차로안,건조,차대차,북구 읍내동,0,2022,7,26,10,7.0,369.0,49.0,0.0,13.0,2.0
화요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,북구 사수동,0,2022,7,26,10,5.0,0.0,7.0,0.0,0.0,0.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,동구 신기동,0,2022,7,26,11,1.0,239.0,0.0,0.0,0.0,2.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,동구 효목동,0,2022,7,26,11,4.0,1164.0,0.0,0.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,7,26,12,62.0,5377.0,106.0,20.0,1.0,0.0
화요일,맑음,기타 - 기타,건조,차대차,달서구 진천동,0,2022,7,26,13,9.0,627.0,0.0,0.0,1.0,3.0
화요일,맑음,기타 - 기타,건조,차대차,수성구 수성동2가,0,2022,7,26,14,1.0,0.0,0.0,0.0,0.0,0.0
화요일,맑음,단일로 - 교량,건조,차대차,수성구 파동,0,2022,7,26,14,10.0,769.0,0.0,0.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,달서구 진천동,0,2022,7,26,14,9.0,627.0,0.0,0.0,1.0,3.0
화요일,맑음,교차로 - 교차로안,건조,차대차,동구 숙천동,0,2022,7,26,15,0.0,59.0,0.0,0.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,수성구 만촌동,0,2022,7,26,15,15.0,0.0,0.0,0.0,0.0,3.0
화요일,맑음,기타 - 기타,건조,차대차,수성구 범어동,0,2022,7,26,15,12.0,0.0,0.0,1.0,3.0,0.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 두류동,0,2022,7,26,15,12.0,1290.0,0.0,0.0,3.0,3.0
화요일,맑음,교차로 - 교차로안,건조,차대차,달서구 두류동,0,2022,7,26,15,12.0,1290.0,0.0,0.0,3.0,3.0
화요일,맑음,기타 - 기타,건조,차대차,달서구 도원동,0,2022,7,26,16,13.0,91.0,0.0,0.0,0.0,2.0
